,Load [kWh/h],PV output [kWh/h,Prices [NOK/kWh]
6578,1.25,0.0,0.08
6579,1.2,0.0,0.07
6580,1.38,0.0,0.07
6581,1.75,0.0,0.07
6582,2.05,0.0,0.11
6583,1.76,0.0,0.12
6584,1.37,0.01,0.13
6585,1.43,0.06,0.13
6586,1.65,0.07,0.13
6587,1.85,0.12,0.12
6588,2.07,0.25,0.12
6589,1.46,0.22,0.11
6590,0.55,0.07,0.11
6591,0.58,0.02,0.1
6592,0.59,0.01,0.1
6593,0.55,0.0,0.1
6594,1.19,0.0,0.1
6595,0.6,0.0,0.11
6596,0.62,0.0,0.11
6597,0.62,0.0,0.11
6598,0.62,0.0,0.11
6599,0.56,0.0,0.1
6600,1.16,0.0,0.1
6601,0.57,0.0,0.1
6602,0.57,0.0,0.1
6603,0.58,0.0,0.1
6604,0.57,0.0,0.11
6605,0.58,0.0,0.11
6606,0.9,0.0,0.11
6607,0.87,0.01,0.12
6608,0.57,0.03,0.12
6609,0.55,0.06,0.13
6610,0.59,0.04,0.13
6611,0.59,0.05,0.13
6612,0.6,0.03,0.13
6613,0.59,0.02,0.12
6614,1.23,0.06,0.12
6615,0.56,0.03,0.12
6616,0.58,0.01,0.12
6617,0.58,0.0,0.13
6618,0.62,0.0,0.13
6619,0.62,0.0,0.13
6620,0.66,0.0,0.13
6621,0.63,0.0,0.12
6622,1.22,0.0,0.12
6623,0.59,0.0,0.11
6624,0.6,0.0,0.12
6625,0.6,0.0,0.12
6626,0.6,0.0,0.12
6627,0.59,0.0,0.12
6628,0.57,0.0,0.12
6629,0.61,0.0,0.12
6630,1.19,0.0,0.12
6631,0.59,0.01,0.12
6632,0.57,0.03,0.12
6633,0.61,0.06,0.12
6634,0.59,0.1,0.12
6635,0.61,0.11,0.12
6636,0.57,0.11,0.12
6637,1.16,0.15,0.12
6638,0.61,0.14,0.12
6639,0.6,0.12,0.12
6640,0.59,0.02,0.12
6641,0.59,0.0,0.12
6642,0.6,0.0,0.12
6643,0.63,0.0,0.14
6644,0.62,0.0,0.14
6645,1.23,0.0,0.14
6646,0.64,0.0,0.13
6647,1.49,0.0,0.12
6648,1.38,0.0,0.12
6649,0.67,0.0,0.12
6650,0.63,0.0,0.12
6651,0.62,0.0,0.12
6652,1.1,0.0,0.12
6653,0.75,0.0,0.13
6654,0.65,0.0,0.15
6655,1.89,0.02,0.19
6656,0.84,0.08,0.21
6657,1.56,0.16,0.21
6658,1.66,0.23,0.2
6659,1.31,0.22,0.19
6660,1.03,0.21,0.18
6661,0.95,0.21,0.18
6662,0.92,0.14,0.17
6663,1.55,0.08,0.16
6664,2.96,0.03,0.14
6665,1.29,0.0,0.14
6666,1.12,0.0,0.16
6667,2.22,0.0,0.17
6668,4.15,0.0,0.15
6669,2.93,0.0,0.14
6670,2.48,0.0,0.13
6671,1.44,0.0,0.11
6672,1.32,0.0,0.12
6673,1.32,0.0,0.11
6674,1.33,0.0,0.11
6675,1.29,0.0,0.11
6676,1.96,0.0,0.11
6677,1.33,0.0,0.11
6678,1.36,0.0,0.12
6679,1.38,0.01,0.14
6680,2.08,0.09,0.15
6681,1.6,0.16,0.15
6682,1.51,0.22,0.14
6683,1.39,0.25,0.13
6684,1.48,0.25,0.13
6685,1.4,0.22,0.13
6686,1.96,0.16,0.13
6687,1.38,0.08,0.13
6688,1.97,0.02,0.13
6689,1.63,0.0,0.13
6690,1.52,0.0,0.13
6691,2.2,0.0,0.13
6692,1.75,0.0,0.13
6693,1.58,0.0,0.13
6694,2.57,0.0,0.13
6695,1.43,0.0,0.12
6696,1.37,0.0,0.13
6697,1.33,0.0,0.13
6698,1.39,0.0,0.13
6699,1.95,0.0,0.13
6700,1.34,0.0,0.13
6701,1.3,0.0,0.13
6702,1.33,0.0,0.14
6703,1.3,0.01,0.15
6704,2.01,0.08,0.15
6705,1.38,0.16,0.15
6706,1.36,0.22,0.15
6707,1.44,0.25,0.15
6708,1.47,0.25,0.15
6709,1.42,0.22,0.15
6710,1.38,0.16,0.15
6711,1.52,0.09,0.14
6712,2.62,0.03,0.14
6713,3.76,0.0,0.15
6714,3.08,0.0,0.15
6715,1.26,0.0,0.15
6716,1.27,0.0,0.15
6717,1.3,0.0,0.14
6718,1.02,0.0,0.13
6719,1.58,0.0,0.13
6720,0.95,0.0,0.14
6721,0.95,0.0,0.14
6722,1.03,0.0,0.14
6723,1.02,0.0,0.14
6724,1.01,0.0,0.14
6725,1.55,0.0,0.15
6726,0.94,0.0,0.16
6727,1.02,0.01,0.18
6728,1.02,0.09,0.19
6729,1.0,0.15,0.19
6730,0.94,0.2,0.19
6731,1.45,0.21,0.18
6732,1.08,0.25,0.18
6733,0.93,0.13,0.18
6734,1.06,0.07,0.18
6735,1.58,0.04,0.18
6736,1.93,0.02,0.18
6737,0.99,0.0,0.18
6738,1.66,0.0,0.18
6739,1.1,0.0,0.18
6740,1.23,0.0,0.18
6741,1.2,0.0,0.17
6742,2.5,0.0,0.16
6743,1.08,0.0,0.16
6744,1.17,0.0,0.17
6745,1.08,0.0,0.17
6746,1.03,0.0,0.17
6747,1.7,0.0,0.17
6748,1.04,0.0,0.17
6749,1.04,0.0,0.18
6750,0.99,0.0,0.19
6751,1.04,0.01,0.19
6752,1.03,0.02,0.19
6753,1.66,0.03,0.19
6754,1.33,0.05,0.19
6755,0.98,0.07,0.19
6756,1.05,0.08,0.19
6757,1.06,0.08,0.19
6758,0.98,0.04,0.19
6759,2.24,0.01,0.19
6760,1.33,0.0,0.19
6761,2.56,0.0,0.19
6762,1.17,0.0,0.19
6763,1.09,0.0,0.19
6764,1.71,0.0,0.19
6765,3.17,0.0,0.19
6766,1.71,0.0,0.18
6767,0.92,0.0,0.17
6768,1.4,0.0,0.18
6769,1.15,0.0,0.18
6770,0.96,0.0,0.18
6771,0.88,0.0,0.18
6772,0.94,0.0,0.18
6773,0.91,0.0,0.18
6774,0.88,0.0,0.18
6775,1.52,0.0,0.19
6776,0.92,0.01,0.19
6777,0.89,0.04,0.19
6778,0.97,0.08,0.19
6779,0.96,0.09,0.19
6780,1.32,0.09,0.19
6781,1.13,0.07,0.19
6782,1.33,0.08,0.19
6783,0.98,0.06,0.19
6784,0.97,0.01,0.19
6785,2.34,0.0,0.19
6786,1.53,0.0,0.19
6787,2.18,0.0,0.19
6788,2.08,0.0,0.19
6789,1.53,0.0,0.19
6790,1.04,0.0,0.18
6791,0.98,0.0,0.18
6792,0.96,0.0,0.18
6793,0.97,0.0,0.17
6794,0.88,0.0,0.17
6795,1.12,0.0,0.18
6796,1.25,0.0,0.18
6797,0.93,0.0,0.17
6798,0.92,0.0,0.17
6799,0.96,0.01,0.18
6800,0.98,0.02,0.19
6801,1.64,0.05,0.19
6802,2.07,0.08,0.19
6803,1.58,0.09,0.18
6804,0.9,0.08,0.18
6805,0.9,0.07,0.18
6806,0.84,0.06,0.18
6807,1.18,0.03,0.18
6808,1.1,0.01,0.18
6809,0.9,0.0,0.19
6810,2.31,0.0,0.2
6811,1.86,0.0,0.2
6812,1.08,0.0,0.2
6813,1.16,0.0,0.2
6814,1.45,0.0,0.19
6815,2.65,0.0,0.18
6816,1.3,0.0,0.19
6817,1.61,0.0,0.18
6818,1.63,0.0,0.18
6819,1.78,0.0,0.18
6820,2.08,0.0,0.18
6821,1.64,0.0,0.19
6822,2.68,0.0,0.2
6823,1.82,0.0,0.23
6824,1.71,0.02,0.29
6825,1.68,0.04,0.29
6826,1.71,0.05,0.27
6827,2.06,0.12,0.25
6828,1.56,0.18,0.23
6829,1.53,0.15,0.23
6830,1.54,0.12,0.23
6831,3.66,0.07,0.23
6832,2.73,0.01,0.22
6833,1.51,0.0,0.23
6834,2.34,0.0,0.4
6835,1.66,0.0,0.25
6836,1.72,0.0,0.21
6837,1.7,0.0,0.2
6838,1.85,0.0,0.2
6839,1.51,0.0,0.19
6840,1.2,0.0,0.19
6841,1.15,0.0,0.19
6842,1.19,0.0,0.19
6843,1.19,0.0,0.19
6844,1.72,0.0,0.19
6845,1.28,0.0,0.19
6846,1.72,0.0,0.21
6847,2.77,0.0,0.2
6848,1.35,0.01,0.2
6849,1.72,0.04,0.21
6850,1.34,0.07,0.21
6851,1.91,0.06,0.21
6852,1.22,0.03,0.2
6853,1.54,0.01,0.21
6854,2.29,0.02,0.2
6855,3.99,0.01,0.2
6856,2.63,0.0,0.2
6857,2.27,0.0,0.2
6858,1.4,0.0,0.2
6859,1.68,0.0,0.2
6860,2.4,0.0,0.2
6861,2.43,0.0,0.2
6862,1.51,0.0,0.2
6863,1.8,0.0,0.19
6864,1.06,0.0,0.19
6865,1.04,0.0,0.19
6866,1.06,0.0,0.19
6867,1.1,0.0,0.19
6868,1.64,0.0,0.19
6869,1.74,0.0,0.2
6870,2.97,0.0,0.21
6871,1.76,0.01,0.21
6872,1.15,0.04,0.22
6873,0.93,0.09,0.22
6874,1.66,0.13,0.22
6875,0.98,0.12,0.23
6876,0.96,0.19,0.22
6877,1.16,0.14,0.22
6878,1.48,0.12,0.21
6879,1.3,0.05,0.21
6880,2.56,0.01,0.21
6881,2.17,0.0,0.21
6882,2.3,0.0,0.22
6883,2.34,0.0,0.22
6884,2.18,0.0,0.21
6885,2.68,0.0,0.21
6886,1.98,0.0,0.2
6887,1.79,0.0,0.19
6888,2.12,0.0,0.2
6889,1.92,0.0,0.2
6890,1.48,0.0,0.19
6891,1.52,0.0,0.19
6892,1.52,0.0,0.2
6893,2.33,0.0,0.2
6894,1.91,0.0,0.22
6895,1.53,0.0,0.22
6896,1.49,0.01,0.22
6897,2.03,0.04,0.22
6898,1.54,0.06,0.22
6899,1.49,0.05,0.22
6900,1.49,0.07,0.22
6901,1.52,0.05,0.22
6902,3.38,0.03,0.22
6903,2.26,0.01,0.22
6904,1.87,0.0,0.22
6905,2.13,0.0,0.22
6906,2.73,0.0,0.22
6907,2.55,0.0,0.22
6908,1.92,0.0,0.22
6909,2.64,0.0,0.21
6910,1.77,0.0,0.2
6911,1.56,0.0,0.2
6912,2.17,0.0,0.2
6913,1.55,0.0,0.2
6914,1.46,0.0,0.2
6915,1.4,0.0,0.2
6916,2.11,0.0,0.2
6917,2.2,0.0,0.21
6918,3.1,0.0,0.22
6919,1.56,0.0,0.23
6920,1.41,0.0,0.22
6921,1.54,0.01,0.22
6922,1.89,0.01,0.22
6923,1.39,0.06,0.22
6924,1.44,0.13,0.22
6925,1.72,0.07,0.22
6926,1.61,0.06,0.22
6927,3.87,0.01,0.22
6928,3.01,0.0,0.22
6929,1.73,0.0,0.22
6930,2.29,0.0,0.22
6931,1.57,0.0,0.22
6932,1.48,0.0,0.22
6933,2.09,0.0,0.22
6934,3.93,0.0,0.21
6935,2.59,0.0,0.21
6936,1.79,0.0,0.21
6937,1.83,0.0,0.21
6938,2.29,0.0,0.21
6939,1.72,0.0,0.21
6940,1.71,0.0,0.21
6941,1.5,0.0,0.21
6942,1.42,0.0,0.21
6943,2.07,0.0,0.21
6944,1.45,0.01,0.22
6945,1.5,0.01,0.22
6946,1.52,0.05,0.22
6947,1.59,0.03,0.22
6948,2.21,0.03,0.22
6949,2.18,0.02,0.21
6950,1.58,0.02,0.21
6951,2.85,0.01,0.21
6952,2.07,0.0,0.21
6953,1.66,0.0,0.22
6954,1.62,0.0,0.23
6955,1.53,0.0,0.23
6956,2.31,0.0,0.22
6957,2.31,0.0,0.22
6958,1.68,0.0,0.22
6959,1.54,0.0,0.21
6960,1.41,0.0,0.21
6961,1.54,0.0,0.21
6962,1.83,0.0,0.21
6963,1.37,0.0,0.21
6964,1.34,0.0,0.21
6965,1.41,0.0,0.21
6966,1.35,0.0,0.21
6967,1.39,0.0,0.22
6968,1.96,0.01,0.22
6969,1.64,0.04,0.22
6970,1.4,0.07,0.22
6971,1.42,0.04,0.22
6972,1.45,0.06,0.22
6973,2.23,0.05,0.22
6974,1.49,0.09,0.22
6975,1.41,0.02,0.22
6976,1.58,0.0,0.22
6977,2.36,0.0,0.23
6978,2.28,0.0,0.24
6979,2.52,0.0,0.24
6980,2.19,0.0,0.23
6981,1.59,0.0,0.23
6982,1.89,0.0,0.22
6983,1.41,0.0,0.22
6984,2.34,0.0,0.21
6985,2.41,0.0,0.21
6986,1.03,0.0,0.21
6987,0.97,0.0,0.22
6988,1.01,0.0,0.22
6989,1.97,0.0,0.22
6990,2.82,0.0,0.24
6991,2.88,0.0,0.29
6992,1.74,0.02,0.48
6993,1.25,0.06,0.46
6994,1.88,0.05,0.49
6995,2.17,0.04,0.47
6996,1.94,0.05,0.44
6997,1.46,0.04,0.39
6998,1.72,0.06,0.35
6999,1.85,0.03,0.32
7000,1.34,0.0,0.32
7001,2.0,0.0,0.43
7002,1.84,0.0,0.54
7003,1.87,0.0,0.49
7004,2.32,0.0,0.32
7005,2.57,0.0,0.26
7006,1.44,0.0,0.24
7007,1.07,0.0,0.23
7008,1.06,0.0,0.23
7009,1.68,0.0,0.22
7010,1.04,0.0,0.22
7011,1.08,0.0,0.22
7012,1.5,0.0,0.23
7013,1.22,0.0,0.24
7014,2.35,0.0,0.32
7015,2.29,0.0,0.53
7016,1.26,0.02,0.59
7017,1.17,0.03,0.58
7018,1.17,0.08,0.56
7019,1.41,0.09,0.54
7020,2.2,0.12,0.37
7021,1.55,0.04,0.37
7022,3.0,0.02,0.32
7023,4.12,0.01,0.32
7024,3.49,0.0,0.3
7025,2.53,0.0,0.25
7026,2.69,0.0,0.26
7027,2.92,0.0,0.27
7028,3.29,0.0,0.25
7029,1.88,0.0,0.23
7030,2.79,0.0,0.23
7031,1.47,0.0,0.22
7032,1.53,0.0,0.22
7033,1.48,0.0,0.22
7034,1.78,0.0,0.22
7035,1.76,0.0,0.22
7036,1.58,0.0,0.22
7037,1.8,0.0,0.23
7038,2.13,0.0,0.24
7039,3.21,0.0,0.29
7040,1.73,0.0,0.29
7041,1.53,0.02,0.27
7042,2.11,0.03,0.26
7043,1.46,0.02,0.25
7044,1.3,0.02,0.25
7045,1.42,0.01,0.24
7046,2.13,0.01,0.24
7047,1.54,0.01,0.24
7048,2.49,0.0,0.23
7049,2.51,0.0,0.23
7050,1.84,0.0,0.23
7051,2.58,0.0,0.23
7052,2.27,0.0,0.23
7053,1.83,0.0,0.22
7054,2.4,0.0,0.21
7055,1.43,0.0,0.2
7056,1.26,0.0,0.2
7057,1.89,0.0,0.2
7058,1.29,0.0,0.2
7059,1.23,0.0,0.2
7060,1.27,0.0,0.2
7061,1.39,0.0,0.21
7062,3.3,0.0,0.22
7063,2.45,0.0,0.24
7064,1.11,0.0,0.24
7065,1.43,0.02,0.24
7066,1.38,0.03,0.24
7067,1.89,0.03,0.23
7068,1.23,0.02,0.23
7069,3.0,0.02,0.23
7070,2.9,0.02,0.23
7071,2.02,0.0,0.23
7072,2.12,0.0,0.23
7073,1.54,0.0,0.23
7074,2.99,0.0,0.23
7075,2.56,0.0,0.23
7076,1.87,0.0,0.22
7077,3.13,0.0,0.22
7078,1.82,0.0,0.21
7079,1.27,0.0,0.2
7080,1.28,0.0,0.18
7081,1.79,0.0,0.17
7082,1.32,0.0,0.15
7083,1.26,0.0,0.15
7084,1.24,0.0,0.19
7085,1.27,0.0,0.21
7086,2.23,0.0,0.22
7087,1.44,0.0,0.23
7088,1.39,0.01,0.23
7089,1.35,0.04,0.23
7090,1.88,0.11,0.23
7091,1.28,0.11,0.23
7092,1.34,0.07,0.22
7093,1.34,0.14,0.22
7094,1.79,0.06,0.22
7095,2.81,0.01,0.23
7096,2.94,0.0,0.23
7097,3.15,0.0,0.24
7098,2.04,0.0,0.24
7099,2.36,0.0,0.24
7100,1.84,0.0,0.24
7101,2.69,0.0,0.23
7102,1.67,0.0,0.23
7103,2.07,0.0,0.22
7104,1.57,0.0,0.22
7105,1.36,0.0,0.22
7106,1.96,0.0,0.22
7107,1.48,0.0,0.21
7108,1.43,0.0,0.21
7109,1.43,0.0,0.22
7110,1.39,0.0,0.22
7111,1.62,0.0,0.22
7112,2.15,0.01,0.22
7113,2.57,0.02,0.23
7114,2.13,0.03,0.23
7115,3.32,0.05,0.23
7116,2.57,0.04,0.23
7117,1.69,0.03,0.22
7118,1.86,0.03,0.22
7119,2.59,0.01,0.22
7120,1.73,0.0,0.22
7121,1.86,0.0,0.23
7122,1.98,0.0,0.23
7123,2.72,0.0,0.23
7124,2.03,0.0,0.22
7125,2.52,0.0,0.22
7126,3.03,0.0,0.21
7127,1.71,0.0,0.21
7128,1.56,0.0,0.21
7129,1.41,0.0,0.2
7130,2.05,0.0,0.19
7131,1.47,0.0,0.19
7132,1.51,0.0,0.19
7133,1.37,0.0,0.19
7134,1.42,0.0,0.2
7135,1.96,0.0,0.2
7136,1.47,0.01,0.21
7137,1.45,0.02,0.21
7138,2.87,0.05,0.22
7139,2.47,0.05,0.22
7140,2.16,0.04,0.22
7141,2.99,0.03,0.21
7142,1.86,0.03,0.21
7143,2.66,0.0,0.21
7144,2.15,0.0,0.21
7145,2.58,0.0,0.22
7146,2.9,0.0,0.23
7147,2.16,0.0,0.23
7148,2.15,0.0,0.23
7149,2.74,0.0,0.23
7150,2.09,0.0,0.23
7151,1.88,0.0,0.22
7152,2.43,0.0,0.22
7153,1.81,0.0,0.22
7154,1.82,0.0,0.22
7155,1.78,0.0,0.22
7156,1.56,0.0,0.23
7157,1.78,0.0,0.23
7158,1.52,0.0,0.24
7159,3.05,0.0,0.26
7160,2.37,0.0,0.32
7161,1.34,0.01,0.32
7162,1.36,0.04,0.29
7163,1.77,0.03,0.28
7164,1.25,0.03,0.27
7165,1.29,0.01,0.27
7166,1.24,0.01,0.27
7167,1.47,0.0,0.26
7168,2.57,0.0,0.26
7169,3.6,0.0,0.26
7170,3.56,0.0,0.25
7171,2.69,0.0,0.24
7172,2.81,0.0,0.24
7173,1.86,0.0,0.24
7174,2.13,0.0,0.24
7175,2.44,0.0,0.23
7176,1.66,0.0,0.22
7177,1.29,0.0,0.22
7178,1.95,0.0,0.22
7179,1.32,0.0,0.22
7180,1.27,0.0,0.22
7181,1.33,0.0,0.23
7182,2.22,0.0,0.23
7183,2.15,0.0,0.25
7184,2.0,0.01,0.27
7185,3.21,0.1,0.26
7186,1.79,0.13,0.27
7187,2.72,0.14,0.27
7188,1.84,0.13,0.27
7189,2.09,0.11,0.27
7190,1.86,0.06,0.27
7191,1.53,0.02,0.27
7192,1.75,0.0,0.27
7193,2.18,0.0,0.28
7194,2.34,0.0,0.3
7195,2.7,0.0,0.28
7196,2.87,0.0,0.28
7197,2.42,0.0,0.25
7198,2.89,0.0,0.24
7199,2.3,0.0,0.24
7200,1.86,0.0,0.23
7201,1.87,0.0,0.23
7202,2.27,0.0,0.23
7203,1.97,0.0,0.22
7204,1.84,0.0,0.22
7205,1.72,0.0,0.23
7206,2.15,0.0,0.23
7207,3.55,0.0,0.24
7208,3.45,0.01,0.27
7209,2.37,0.06,0.27
7210,1.84,0.12,0.27
7211,1.83,0.13,0.27
7212,1.91,0.14,0.26
7213,2.13,0.1,0.26
7214,1.6,0.05,0.25
7215,1.59,0.01,0.25
7216,2.5,0.0,0.26
7217,2.34,0.0,0.27
7218,2.96,0.0,0.29
7219,2.71,0.0,0.28
7220,2.1,0.0,0.27
7221,2.82,0.0,0.25
7222,2.18,0.0,0.24
7223,1.99,0.0,0.24
7224,2.41,0.0,0.23
7225,1.9,0.0,0.24
7226,1.88,0.0,0.24
7227,1.88,0.0,0.24
7228,1.89,0.0,0.24
7229,2.38,0.0,0.24
7230,1.88,0.0,0.26
7231,1.81,0.0,0.27
7232,2.46,0.01,0.28
7233,1.79,0.1,0.28
7234,1.75,0.1,0.28
7235,1.92,0.11,0.28
7236,1.61,0.1,0.27
7237,2.13,0.09,0.27
7238,1.74,0.05,0.27
7239,2.36,0.01,0.26
7240,3.35,0.0,0.27
7241,2.31,0.0,0.29
7242,2.05,0.0,0.36
7243,2.53,0.0,0.34
7244,1.93,0.0,0.33
7245,1.92,0.0,0.31
7246,1.88,0.0,0.29
7247,2.43,0.0,0.27
7248,1.71,0.0,0.25
7249,1.61,0.0,0.24
7250,1.61,0.0,0.24
7251,2.24,0.0,0.24
7252,1.71,0.0,0.24
7253,1.63,0.0,0.25
7254,1.88,0.0,0.25
7255,3.49,0.0,0.27
7256,2.07,0.01,0.26
7257,1.54,0.04,0.26
7258,1.57,0.11,0.26
7259,1.54,0.09,0.26
7260,2.21,0.06,0.25
7261,1.62,0.06,0.25
7262,1.76,0.02,0.25
7263,2.46,0.0,0.25
7264,3.91,0.0,0.25
7265,3.7,0.0,0.25
7266,2.36,0.0,0.25
7267,1.96,0.0,0.25
7268,1.92,0.0,0.25
7269,2.6,0.0,0.24
7270,1.98,0.0,0.24
7271,1.83,0.0,0.24
7272,2.35,0.0,0.23
7273,1.55,0.0,0.23
7274,1.51,0.0,0.23
7275,1.48,0.0,0.23
7276,2.01,0.0,0.23
7277,1.51,0.0,0.23
7278,1.44,0.0,0.23
7279,1.44,0.0,0.23
7280,1.43,0.0,0.23
7281,2.28,0.02,0.23
7282,1.68,0.03,0.24
7283,1.79,0.06,0.24
7284,2.81,0.08,0.24
7285,3.85,0.03,0.24
7286,1.72,0.01,0.24
7287,2.74,0.0,0.24
7288,2.58,0.0,0.24
7289,3.28,0.0,0.24
7290,2.58,0.0,0.25
7291,2.16,0.0,0.25
7292,2.57,0.0,0.24
7293,2.75,0.0,0.24
7294,2.68,0.0,0.23
7295,1.67,0.0,0.23
7296,1.67,0.0,0.23
7297,0.97,0.0,0.22
7298,0.77,0.0,0.22
7299,0.81,0.0,0.21
7300,0.75,0.0,0.21
7301,1.35,0.0,0.22
7302,0.82,0.0,0.22
7303,0.83,0.0,0.22
7304,0.81,0.0,0.22
7305,0.8,0.01,0.23
7306,1.61,0.01,0.23
7307,1.31,0.01,0.24
7308,0.93,0.01,0.24
7309,0.87,0.01,0.24
7310,1.42,0.0,0.23
7311,0.82,0.0,0.23
7312,1.73,0.0,0.24
7313,4.35,0.0,0.24
7314,4.27,0.0,0.24
7315,4.33,0.0,0.24
7316,2.87,0.0,0.24
7317,2.35,0.0,0.24
7318,2.78,0.0,0.23
7319,1.12,0.0,0.23
7320,1.02,0.0,0.22
7321,1.6,0.0,0.22
7322,0.97,0.0,0.22
7323,0.94,0.0,0.21
7324,1.02,0.0,0.21
7325,0.98,0.0,0.22
7326,1.81,0.0,0.23
7327,2.58,0.0,0.23
7328,2.84,0.0,0.24
7329,1.46,0.0,0.24
7330,1.42,0.0,0.24
7331,1.36,0.01,0.24
7332,1.5,0.01,0.24
7333,1.93,0.0,0.24
7334,1.78,0.0,0.24
7335,1.73,0.0,0.24
7336,4.37,0.0,0.24
7337,2.87,0.0,0.23
7338,2.74,0.0,0.23
7339,3.01,0.0,0.23
7340,2.36,0.0,0.23
7341,3.27,0.0,0.23
7342,2.33,0.0,0.23
7343,2.88,0.0,0.23
7344,1.84,0.0,0.23
7345,1.4,0.0,0.22
7346,1.86,0.0,0.21
7347,1.67,0.0,0.21
7348,1.36,0.0,0.22
7349,1.46,0.0,0.22
7350,1.45,0.0,0.23
7351,2.89,0.0,0.24
7352,1.69,0.0,0.24
7353,1.5,0.01,0.24
7354,1.39,0.01,0.25
7355,1.94,0.02,0.25
7356,1.4,0.01,0.24
7357,2.01,0.0,0.24
7358,1.44,0.0,0.24
7359,2.72,0.0,0.24
7360,4.11,0.0,0.24
7361,4.2,0.0,0.24
7362,2.91,0.0,0.24
7363,2.27,0.0,0.24
7364,2.4,0.0,0.24
7365,2.15,0.0,0.24
7366,2.1,0.0,0.24
7367,2.65,0.0,0.23
7368,1.62,0.0,0.23
7369,1.48,0.0,0.22
7370,2.04,0.0,0.22
7371,1.41,0.0,0.22
7372,1.4,0.0,0.22
7373,2.25,0.0,0.22
7374,3.02,0.0,0.23
7375,2.69,0.0,0.24
7376,2.18,0.0,0.24
7377,1.57,0.03,0.24
7378,1.49,0.04,0.25
7379,1.55,0.04,0.25
7380,2.16,0.02,0.24
7381,1.67,0.04,0.24
7382,1.76,0.02,0.24
7383,2.14,0.01,0.24
7384,1.83,0.0,0.24
7385,2.63,0.0,0.25
7386,1.57,0.0,0.25
7387,1.79,0.0,0.25
7388,1.63,0.0,0.25
7389,2.17,0.0,0.24
7390,1.6,0.0,0.24
7391,1.46,0.0,0.23
7392,1.69,0.0,0.22
7393,1.21,0.0,0.22
7394,1.14,0.0,0.22
7395,1.1,0.0,0.22
7396,1.56,0.0,0.22
7397,1.06,0.0,0.23
7398,1.22,0.0,0.23
7399,1.43,0.0,0.23
7400,1.88,0.0,0.24
7401,1.3,0.02,0.24
7402,1.27,0.05,0.24
7403,1.26,0.03,0.24
7404,1.27,0.02,0.24
7405,1.5,0.02,0.24
7406,1.77,0.01,0.24
7407,4.43,0.0,0.24
7408,5.65,0.0,0.24
7409,3.6,0.0,0.25
7410,4.11,0.0,0.25
7411,5.23,0.0,0.24
7412,3.32,0.0,0.24
7413,2.19,0.0,0.24
7414,2.97,0.0,0.24
7415,1.97,0.0,0.23
7416,1.55,0.0,0.23
7417,2.23,0.0,0.22
7418,1.55,0.0,0.21
7419,1.47,0.0,0.21
7420,1.55,0.0,0.22
7421,3.03,0.0,0.22
7422,2.84,0.0,0.23
7423,1.8,0.0,0.23
7424,1.85,0.0,0.24
7425,1.93,0.04,0.25
7426,2.54,0.09,0.25
7427,2.29,0.09,0.26
7428,1.59,0.08,0.25
7429,1.86,0.06,0.25
7430,1.65,0.02,0.24
7431,2.55,0.0,0.24
7432,3.64,0.0,0.24
7433,3.02,0.0,0.25
7434,2.16,0.0,0.24
7435,2.2,0.0,0.24
7436,2.22,0.0,0.24
7437,3.14,0.0,0.23
7438,3.3,0.0,0.23
7439,3.92,0.0,0.23
7440,2.22,0.0,0.22
7441,1.87,0.0,0.21
7442,1.86,0.0,0.2
7443,1.95,0.0,0.2
7444,1.76,0.0,0.19
7445,1.34,0.0,0.2
7446,1.37,0.0,0.2
7447,1.3,0.0,0.2
7448,1.32,0.0,0.21
7449,1.99,0.0,0.21
7450,2.78,0.0,0.22
7451,1.81,0.02,0.22
7452,3.07,0.09,0.23
7453,3.54,0.06,0.23
7454,1.92,0.01,0.23
7455,1.54,0.0,0.22
7456,2.23,0.0,0.23
7457,3.81,0.0,0.23
7458,3.72,0.0,0.23
7459,3.64,0.0,0.23
7460,3.31,0.0,0.23
7461,2.08,0.0,0.22
7462,2.1,0.0,0.2
7463,2.54,0.0,0.2
7464,1.75,0.0,0.17
7465,1.55,0.0,0.18
7466,1.66,0.0,0.17
7467,2.21,0.0,0.17
7468,1.49,0.0,0.16
7469,1.36,0.0,0.16
7470,1.47,0.0,0.16
7471,1.47,0.0,0.17
7472,2.02,0.0,0.17
7473,1.66,0.01,0.2
7474,1.93,0.05,0.21
7475,2.62,0.03,0.22
7476,2.61,0.05,0.22
7477,3.97,0.04,0.22
7478,1.99,0.01,0.23
7479,1.81,0.0,0.23
7480,1.83,0.0,0.23
7481,3.18,0.0,0.23
7482,2.74,0.0,0.24
7483,4.54,0.0,0.24
7484,2.08,0.0,0.24
7485,2.91,0.0,0.23
7486,2.04,0.0,0.23
7487,2.83,0.0,0.22
7488,1.66,0.0,0.21
7489,1.57,0.0,0.19
7490,1.57,0.0,0.17
7491,2.2,0.0,0.15
7492,1.47,0.0,0.15
7493,1.49,0.0,0.17
7494,1.48,0.0,0.19
7495,2.25,0.0,0.22
7496,2.08,0.0,0.23
7497,1.55,0.03,0.24
7498,1.54,0.03,0.23
7499,1.55,0.03,0.23
7500,2.04,0.01,0.23
7501,1.46,0.01,0.23
7502,1.53,0.0,0.23
7503,1.55,0.0,0.23
7504,2.27,0.0,0.23
7505,3.89,0.0,0.23
7506,3.08,0.0,0.23
7507,2.18,0.0,0.23
7508,2.82,0.0,0.23
